price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,location,property_age_years,year_built,property_type,sale_date,local_market_index,comparable_sale_price,price_per_sqft,age_band,latitude,longitude,demand_index,growth_rate_zone,distance_to_school_km,distance_to_hospital_km,distance_to_supermarket_km,distance_to_transit_km,distance_to_park_km,location_convenience_score,nearest_school,nearest_hospital,nearest_supermarket,nearest_transit_station,nearest_park
2940000,5850,3,1,2,yes,no,yes,no,no,1,no,unfurnished,Coimbatore,24,2002,Independent House,2026-03-09,86.3,3599602.0,502.56,16-30yrs,11.09956,76.85313,44.5,High Growth,2.24,2.56,0.78,1.56,1.7,48.0,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
2940000,4960,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,31,1995,Independent House,2026-06-21,83.8,2939067.0,592.74,31-45yrs,9.8427,78.14895,36.2,High Growth,1.25,0.51,1.33,1.47,1.85,62.3,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2940000,3600,3,1,2,no,no,no,no,no,1,no,unfurnished,Madurai,6,2020,Independent House,2025-05-03,78.1,2955043.0,816.67,6-15yrs,9.95467,78.09051,34.8,High Growth,0.1,0.83,1.01,1.59,5.14,49.0,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2940000,3660,4,1,2,no,no,no,no,no,0,no,unfurnished,Madurai,2,2024,Independent House,2026-03-13,82.7,2949500.0,803.28,0-5yrs,9.85581,78.1293,39.8,High Growth,1.2,1.93,0.63,1.34,1.11,63.5,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2940000,3480,3,1,2,no,no,no,no,no,1,no,semi-furnished,Madurai,20,2006,Independent House,2025-05-06,81.6,2955043.0,844.83,16-30yrs,10.00022,78.17987,13.3,High Growth,2.3,2.86,1.73,2.39,2.87,28.6,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2940000,2700,2,1,1,no,no,no,no,no,0,no,furnished,Madurai,23,2003,Apartment,2026-04-26,80.9,2939067.0,1088.89,16-30yrs,9.98849,78.09384,42.9,High Growth,2.41,2.36,0.62,1.94,1.59,47.6,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2940000,3150,3,1,2,no,no,no,no,no,0,no,unfurnished,Madurai,11,2015,Independent House,2026-07-07,79.5,2955043.0,933.33,6-15yrs,9.90909,78.13113,26.1,High Growth,2.12,3.73,1.01,3.36,3.89,17.0,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2940000,6615,3,1,2,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,4,2022,Independent House,2026-05-25,92.7,3599602.0,444.44,0-5yrs,11.08645,76.98895,37.8,High Growth,2.73,3.62,1.3,2.84,1.76,28.0,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
2870000,3040,2,1,1,no,no,no,no,no,0,no,unfurnished,Coimbatore,15,2011,Apartment,2026-01-30,95.2,3525136.0,944.08,6-15yrs,10.98662,77.01781,44.1,High Growth,2.82,3.84,0.71,1.56,1.61,38.0,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
2870000,3630,2,1,1,yes,no,no,no,no,0,no,unfurnished,Coimbatore,6,2020,Apartment,2024-07-16,90.9,3525136.0,790.63,6-15yrs,10.97179,77.07866,28.9,High Growth,3.07,2.6,1.3,0.66,1.79,44.6,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
2870000,6000,2,1,1,yes,no,no,no,no,0,no,semi-furnished,Madurai,30,1996,Independent House,2026-06-11,83.0,2940233.0,478.33,16-30yrs,9.88539,78.23841,33.2,High Growth,2.02,3.4,0.8,2.24,2.98,32.7,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2870000,5400,4,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,38,1988,Independent House,2025-03-13,80.0,2959500.0,531.48,31-45yrs,9.91534,78.13662,35.2,High Growth,2.08,1.79,2.93,1.17,0.98,47.4,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2852500,5200,4,1,3,yes,no,no,no,no,0,no,unfurnished,Madurai,2,2024,Independent House,2026-01-01,78.4,2962000.0,548.56,0-5yrs,9.90256,78.10333,28.0,High Growth,1.86,3.32,0.98,3.09,0.48,42.8,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2835000,3300,3,1,2,no,no,no,no,no,1,no,semi-furnished,Madurai,15,2011,Independent House,2025-04-26,81.9,2957143.0,859.09,6-15yrs,9.936,78.28524,34.0,High Growth,1.15,3.37,1.66,0.42,1.95,49.7,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2835000,4350,3,1,2,no,no,no,yes,no,1,no,unfurnished,Coimbatore,11,2015,Independent House,2026-04-10,87.1,3602783.0,651.72,6-15yrs,10.97375,77.00045,19.8,High Growth,3.68,2.24,0.71,1.42,1.83,41.9,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
2835000,2640,2,1,1,no,no,no,no,no,1,no,furnished,Coimbatore,3,2023,Apartment,2025-04-05,84.7,3526727.0,1073.86,0-5yrs,11.07033,76.98559,21.9,High Growth,0.84,0.1,0.51,3.2,2.85,55.9,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
2800000,2650,3,1,2,yes,no,yes,no,no,1,no,unfurnished,Madurai,26,2000,Independent House,2025-07-02,84.4,2957843.0,1056.6,16-30yrs,9.99667,78.04309,22.1,High Growth,2.07,2.01,1.2,1.8,1.82,47.7,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2800000,3960,3,1,1,yes,no,no,no,no,0,no,furnished,Madurai,1,2025,Apartment,2026-05-03,84.6,2957843.0,707.07,0-5yrs,9.89049,78.17407,34.4,High Growth,2.23,6.1,0.98,2.3,1.42,23.4,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2730000,6800,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,6,2020,Independent House,2026-06-02,79.4,2942567.0,401.47,6-15yrs,9.8253,78.06568,58.8,High Growth,0.1,2.26,0.85,1.94,2.08,57.5,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2730000,4000,3,1,2,yes,no,no,no,no,1,no,unfurnished,Madurai,26,2000,Independent House,2025-02-16,82.7,2959243.0,682.5,16-30yrs,9.97587,78.08791,32.6,High Growth,2.77,1.92,1.19,1.27,2.58,42.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2695000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,4,2022,Independent House,2024-07-07,85.0,2943150.0,673.75,0-5yrs,10.0049,78.02681,30.4,High Growth,1.7,2.93,1.81,2.44,3.27,28.6,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2660000,3934,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,19,2007,Apartment,2026-06-30,82.6,2943733.0,676.16,16-30yrs,9.91377,78.08368,29.9,High Growth,2.28,4.29,2.5,0.96,2.21,28.0,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2660000,2000,2,1,2,yes,no,no,no,no,0,no,semi-furnished,Madurai,20,2006,Independent House,2025-08-13,78.4,2943733.0,1330.0,16-30yrs,9.83514,78.12415,36.2,High Growth,1.67,3.14,2.48,1.38,0.1,48.4,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2660000,3630,3,3,2,no,yes,no,no,no,0,no,unfurnished,Madurai,33,1993,Independent House,2024-11-14,81.3,2960643.0,732.78,31-45yrs,9.94387,78.01533,35.5,High Growth,0.5,2.45,1.23,3.46,2.02,43.2,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2660000,2800,3,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,20,2006,Apartment,2025-03-08,86.0,2960643.0,950.0,16-30yrs,10.03193,78.05749,23.0,High Growth,2.34,1.12,2.53,1.61,2.22,42.3,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2660000,2430,3,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,12,2014,Apartment,2024-07-07,82.7,2960643.0,1094.65,6-15yrs,9.79386,78.11439,38.6,High Growth,2.06,2.29,2.25,1.94,1.93,38.4,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2660000,3480,2,1,1,yes,no,no,no,no,1,no,semi-furnished,Madurai,1,2025,Apartment,2025-07-16,83.6,2943733.0,764.37,0-5yrs,9.95865,78.03186,30.7,High Growth,3.05,1.19,0.8,0.78,2.72,49.8,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2660000,4000,3,1,1,yes,no,no,no,no,0,no,semi-furnished,Madurai,26,2000,Independent House,2026-02-12,83.0,2960643.0,665.0,16-30yrs,9.90325,78.03261,37.2,High Growth,2.44,3.14,0.86,2.77,1.75,35.6,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2653000,3185,2,1,1,yes,no,no,no,yes,0,no,unfurnished,Madurai,11,2015,Apartment,2026-04-05,79.4,2943850.0,832.97,6-15yrs,9.8653,78.06188,12.8,High Growth,0.39,5.26,1.26,0.99,3.7,31.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2653000,4000,3,1,2,yes,no,no,no,yes,0,no,unfurnished,Madurai,35,1991,Independent House,2026-04-02,80.1,2960783.0,663.25,31-45yrs,9.96007,78.02181,16.7,High Growth,3.39,4.51,2.7,1.14,1.94,19.6,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2604000,2910,2,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,37,1989,Apartment,2025-08-19,83.0,2944667.0,894.85,31-45yrs,9.83428,78.16261,35.4,High Growth,2.78,1.94,1.08,1.15,3.6,38.0,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2590000,3600,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,11,2015,Apartment,2025-07-30,84.5,2944900.0,719.44,6-15yrs,9.94599,78.05061,17.0,High Growth,3.03,1.58,1.12,0.95,0.95,55.1,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2590000,4400,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,36,1990,Independent House,2026-05-13,85.3,2944900.0,588.64,31-45yrs,10.01713,78.17341,34.9,High Growth,2.48,0.9,2.07,0.46,0.1,64.7,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2590000,3600,2,2,2,yes,no,yes,no,no,1,no,furnished,Madurai,8,2018,Independent House,2025-02-16,79.4,2944900.0,719.44,6-15yrs,9.93757,78.18426,31.5,High Growth,1.34,3.36,1.08,1.44,1.05,51.4,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2520000,2880,3,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,3,2023,Apartment,2025-08-28,83.3,2963443.0,875.0,0-5yrs,9.86386,78.03635,31.9,High Growth,2.57,3.52,1.09,1.27,5.27,19.3,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2520000,3180,3,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,33,1993,Apartment,2025-12-13,85.6,2963443.0,792.45,31-45yrs,9.80065,78.12265,34.8,High Growth,1.65,3.75,1.56,1.57,1.8,39.3,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2520000,3000,2,1,2,yes,no,no,no,no,0,no,furnished,Madurai,1,2025,Independent House,2026-01-29,79.0,2946067.0,840.0,0-5yrs,9.83546,78.08645,30.7,High Growth,4.95,3.24,1.31,0.84,2.0,27.5,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2485000,4400,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,10,2016,Independent House,2025-12-24,86.5,2964143.0,564.77,6-15yrs,9.79631,78.04056,36.0,High Growth,1.76,1.13,0.1,0.89,2.36,63.3,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2485000,3000,3,1,2,no,no,no,no,no,0,no,semi-furnished,Madurai,5,2021,Independent House,2026-05-25,86.9,2964143.0,828.33,0-5yrs,10.03717,78.09648,29.3,High Growth,0.94,0.21,0.37,1.43,1.67,72.8,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2450000,3210,3,1,2,yes,no,yes,no,no,0,no,unfurnished,Madurai,23,2003,Independent House,2026-05-12,89.9,2964843.0,763.24,16-30yrs,9.90774,78.10299,33.9,High Growth,1.68,4.2,1.63,1.66,2.39,32.0,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2450000,3240,2,1,1,no,yes,no,no,no,1,no,unfurnished,Madurai,10,2016,Apartment,2026-06-14,82.7,2947233.0,756.17,6-15yrs,9.85204,78.16937,53.9,High Growth,3.06,1.45,0.21,0.78,1.99,56.0,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2450000,3000,2,1,1,yes,no,no,no,no,1,no,unfurnished,Madurai,2,2024,Apartment,2026-05-27,82.7,2947233.0,816.67,0-5yrs,9.83433,78.19131,39.6,High Growth,1.41,5.06,1.91,1.58,4.23,16.6,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2450000,3500,2,1,1,yes,yes,no,no,no,0,no,unfurnished,Madurai,13,2013,Apartment,2026-02-06,84.5,2947233.0,700.0,6-15yrs,9.85049,78.04308,36.3,High Growth,0.1,0.1,1.11,1.44,3.37,64.0,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2450000,4840,2,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,40,1986,Independent House,2025-12-31,84.4,2947233.0,506.2,31-45yrs,9.90169,78.09149,34.5,High Growth,3.45,1.27,1.33,2.55,2.39,35.4,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2450000,7700,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,2,2024,Independent House,2026-07-03,85.4,2947233.0,318.18,0-5yrs,9.83542,78.1568,26.0,High Growth,2.44,1.56,1.41,2.29,3.0,37.1,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2408000,3635,2,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,20,2006,Apartment,2025-06-04,84.4,2947933.0,662.45,16-30yrs,10.04254,78.20197,33.1,High Growth,1.53,3.09,0.1,2.1,2.78,43.6,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2380000,2475,3,1,2,yes,no,no,no,no,0,no,furnished,Madurai,1,2025,Independent House,2026-04-11,81.7,2966243.0,961.62,0-5yrs,9.87288,77.94941,28.0,High Growth,2.81,3.71,0.73,2.6,0.95,36.5,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2380000,2787,4,2,2,yes,no,no,no,no,0,no,furnished,Madurai,32,1994,Independent House,2024-11-07,85.7,3029500.0,853.96,31-45yrs,9.87042,78.20903,39.5,High Growth,1.07,1.94,0.47,1.08,3.24,54.1,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2380000,3264,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,9,2017,Apartment,2024-07-07,78.8,2948400.0,729.17,6-15yrs,9.94674,78.10808,21.2,High Growth,0.92,3.75,1.41,3.01,1.51,37.7,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2345000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,17,2009,Apartment,2026-05-17,82.0,2948983.0,644.23,16-30yrs,10.02674,78.22677,11.2,High Growth,3.32,1.14,2.43,2.04,3.35,27.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2310000,3180,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,9,2017,Apartment,2026-02-02,86.7,2949567.0,726.42,6-15yrs,10.01788,78.09023,28.0,High Growth,1.56,2.13,1.05,1.28,2.34,50.9,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2275000,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished,Madurai,11,2015,Apartment,2026-07-07,78.2,2950150.0,1239.11,6-15yrs,9.89105,78.0618,33.8,High Growth,2.54,1.13,1.21,2.0,3.11,41.3,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2275000,3970,1,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,15,2011,Apartment,2025-11-21,80.0,2275000.0,573.05,6-15yrs,9.94308,78.12294,48.8,High Growth,1.86,1.82,0.1,0.68,3.38,53.9,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2275000,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished,Madurai,24,2002,Independent House,2025-11-16,84.0,2968343.0,573.05,16-30yrs,9.93565,78.20146,39.3,High Growth,2.76,1.82,0.9,3.08,2.68,33.9,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2240000,1950,3,1,1,no,no,no,yes,no,0,no,unfurnished,Madurai,38,1988,Apartment,2026-04-27,83.2,2969043.0,1148.72,31-45yrs,9.96229,78.12194,22.9,High Growth,2.25,3.3,1.07,1.99,1.68,39.5,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2233000,5300,3,1,1,no,no,no,no,yes,0,yes,unfurnished,Madurai,32,1994,Independent House,2025-12-15,79.4,2969183.0,421.32,31-45yrs,9.9431,77.95517,42.1,High Growth,0.1,6.91,1.0,0.37,1.69,40.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2135000,3000,2,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,30,1996,Apartment,2026-05-05,80.8,2952483.0,711.67,16-30yrs,9.85913,78.16758,21.9,High Growth,2.87,0.97,1.66,0.75,2.92,46.1,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2100000,2400,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,31,1995,Independent House,2026-05-25,78.5,2971843.0,875.0,31-45yrs,9.83699,78.00738,26.9,High Growth,1.61,2.54,2.16,1.27,1.73,45.3,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2100000,3000,4,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,5,2021,Independent House,2025-10-17,84.9,3069500.0,700.0,0-5yrs,9.9375,78.05145,24.4,High Growth,3.04,3.8,1.22,1.24,1.79,34.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2100000,3360,2,1,1,yes,no,no,no,no,1,no,unfurnished,Madurai,14,2012,Apartment,2026-03-31,81.2,2953067.0,625.0,6-15yrs,9.84235,78.03865,16.6,High Growth,2.33,3.07,1.56,2.23,2.18,33.2,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
1960000,3420,5,1,2,no,no,no,no,no,0,no,unfurnished,Madurai,11,2015,Independent House,2025-11-26,87.4,3850000.0,573.1,6-15yrs,10.02063,77.99139,36.4,High Growth,3.37,4.52,0.15,2.37,1.7,28.8,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
1890000,1700,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,9,2017,Independent House,2026-02-16,82.2,2976043.0,1111.76,6-15yrs,9.928,78.03227,31.8,High Growth,1.73,1.38,1.58,2.55,2.73,41.4,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
1890000,3649,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,34,1992,Apartment,2024-07-07,81.3,2956567.0,517.95,31-45yrs,9.85337,78.05079,28.4,High Growth,0.1,3.84,1.23,2.18,1.67,47.0,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
1855000,2990,2,1,1,no,no,no,no,no,1,no,unfurnished,Madurai,12,2014,Apartment,2026-05-28,81.0,2957150.0,620.4,6-15yrs,9.90269,78.07701,32.4,High Growth,1.71,1.7,0.1,0.87,2.24,61.1,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
1820000,3000,2,1,1,yes,no,yes,no,no,2,no,unfurnished,Madurai,35,1991,Apartment,2026-02-01,81.3,2957733.0,606.67,31-45yrs,9.88969,78.11607,46.0,High Growth,2.36,3.54,1.3,2.44,1.23,36.1,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
1767150,2400,3,1,1,no,no,no,no,no,0,no,semi-furnished,Madurai,35,1991,Apartment,2025-09-25,82.3,2978500.0,736.31,31-45yrs,9.91601,78.09642,31.2,High Growth,1.7,2.98,0.75,2.74,0.22,50.7,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
1750000,3620,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,1,2025,Apartment,2026-03-04,89.5,2958900.0,483.43,0-5yrs,9.99141,78.01617,30.9,High Growth,1.58,3.09,1.86,0.1,3.05,43.1,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
1750000,2910,3,1,1,no,no,no,no,no,0,no,furnished,Madurai,35,1991,Apartment,2024-07-07,81.0,2978843.0,601.37,31-45yrs,9.82409,78.10708,36.5,High Growth,3.42,1.91,1.45,1.15,3.15,34.9,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
1750000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,22,2004,Independent House,2025-08-22,81.1,2978843.0,454.55,16-30yrs,9.79447,78.18789,16.5,High Growth,2.04,0.31,1.34,1.48,1.72,59.5,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
